"Alpha","Points:0","Points:1","Points:2","V:0","V:1","V:2","Wave_Drag","Wave_Drag_2D","Wave_Height","Wave_Height_2D","Wave_slope"
0.23417,2660,2,-4.9219,8.7613,0.056128,0.52979,0.074723,0.013208,0.17905,0.21162,0.048665
0.19741,2668,2,-4.9219,9.4604,0.30405,-1.0157,0.087863,0.016888,0.48227,0.3706,-0.014951
0.20612,2676,2,-4.9219,9.1014,0.39702,-2.2582,0.072633,0.011442,0.11543,0.11256,-0.035747
0.24221,2684,2,-4.9219,7.962,0.27891,-2.3017,0.048222,0.0068783,-0.26863,-0.16141,-0.011282
0.23904,2692,2,-4.9219,7.2309,0.17131,-1.2943,0.03615,0.0046384,-0.0093939,0.013155,0.075839
0.21318,2700,2,-4.9219,7.2797,0.1897,0.16666,0.038824,0.0050912,0.38513,0.23482,-0.010223
0.18374,2708,2,-4.9219,8.1478,-0.037906,0.66278,0.054716,0.0090751,-0.12222,-0.0551,-0.12271
0.22157,2716,2,-4.9219,9.948,-0.55008,0.17711,0.11954,0.025724,-0.22684,-0.22407,-0.053547
0.19739,2724,2,-4.9219,11.602,-0.69799,-0.081051,0.17,0.039763,-0.31484,-0.24512,0.023059
0.15911,2732,2,-4.9219,11.312,-0.29762,0.32614,0.13239,0.030808,0.015478,-0.080885,-0.016257
0.16616,2740,2,-4.9219,9.2523,0.051997,0.3862,0.066364,0.011353,-0.23238,-0.1374,-0.027237
0.2309,2748,2,-4.9219,7.2282,0.20224,-0.53705,0.033475,0.0039407,0.089637,0.062255,0.083241
0.24238,2756,2,-4.9219,6.1679,0.27313,-1.4843,0.017812,0.0015546,0.24736,0.15713,-0.056147
0.39315,2764,2,-4.9219,5.9674,0.17646,-1.4398,0.018464,0.0016134,-0.13631,-0.061695,-0.0099598
0.33764,2772,2,-4.9219,6.2182,-0.0013562,-0.70675,0.02196,0.0020997,-0.072301,0.011853,0.071885
0.26826,2780,2,-4.9219,6.4924,-0.030718,-0.14347,0.026401,0.0027437,0.49663,0.35335,0.043953
0.20391,2788,2,-4.9219,6.6128,0.18224,-0.24352,0.023347,0.0025716,0.2059,0.19198,-0.10582
0.25842,2796,2,-4.9219,6.7239,0.3953,-0.78534,0.026908,0.0031664,-0.16835,-0.083744,-0.039872
0.26815,2804,2,-4.9219,7.2015,0.2475,-1.2475,0.040352,0.005478,-0.03496,-0.021055,0.042914
0.25048,2812,2,-4.9219,8.2146,-0.20073,-1.397,0.066276,0.0092651,0.18186,0.11401,0.0082018
0.16549,2636,2,4.9219,8.4668,0.1512,2.3909,0.052255,0.0072998,0.04783,-0.0067741,-0.048158
0.22362,2644,2,4.9219,8.1199,-0.036394,2.7247,0.055424,0.0083592,0.033131,0.041936,-0.0020089
0.26462,2652,2,4.9219,8.735,-0.091632,1.269,0.081391,0.014376,0.071264,0.082873,0.038716
0.23047,2660,2,4.9219,10.062,-0.21012,-0.62932,0.12083,0.025666,0.17905,0.21162,0.048665
0.19331,2668,2,4.9219,10.891,-0.40155,-1.1178,0.13591,0.030161,0.48227,0.3706,-0.014951
0.19494,2676,2,4.9219,10.292,-0.31447,-0.93997,0.10435,0.018903,0.11543,0.11256,-0.035747
0.2198,2684,2,4.9219,8.7915,0.022504,-1.3168,0.064197,0.010493,-0.26863,-0.16141,-0.011282
0.2208,2692,2,4.9219,7.5472,0.27666,-1.6928,0.039324,0.0052765,-0.0093939,0.013155,0.075839
0.20339,2700,2,4.9219,7.0572,0.19003,-0.92897,0.031932,0.00383,0.38513,0.23482,-0.010223
0.17889,2708,2,4.9219,6.9647,0.00030189,-0.037904,0.027034,0.0033606,-0.12222,-0.0551,-0.12271
0.24211,2716,2,4.9219,6.8008,-0.054403,0.44447,0.027412,0.0031328,-0.22684,-0.22407,-0.053547
0.25324,2724,2,4.9219,6.5324,0.12166,0.85236,0.023974,0.0024991,-0.31484,-0.24512,0.023059
0.21899,2732,2,4.9219,6.5064,0.36979,1.0224,0.023245,0.0025321,0.015478,-0.080885,-0.016257
0.2287,2740,2,4.9219,7.1118,0.29748,0.44191,0.034648,0.0043377,-0.23238,-0.1374,-0.027237
0.25069,2748,2,4.9219,7.9754,-0.041096,-0.42144,0.05757,0.0089923,0.089637,0.062255,0.083241
0.18825,2756,2,4.9219,8.0571,-0.23012,-0.8981,0.048157,0.0070803,0.24736,0.15713,-0.056147
0.25553,2764,2,4.9219,7.3233,-0.15654,-1.0313,0.036368,0.0043973,-0.13631,-0.061695,-0.0099598
0.27478,2772,2,4.9219,6.8845,-0.052509,-0.80043,0.03051,0.0034881,-0.072301,0.011853,0.071885
0.24803,2780,2,4.9219,7.1781,-0.049645,-0.41816,0.038301,0.0048569,0.49663,0.35335,0.043953
0.18002,2788,2,4.9219,7.4571,-0.072061,-0.53356,0.035176,0.0047279,0.2059,0.19198,-0.10582
0.22535,2796,2,4.9219,7.1221,-0.11726,-1.1752,0.030227,0.0037469,-0.16835,-0.083744,-0.039872
0.26821,2804,2,4.9219,6.6077,-0.21815,-1.5688,0.025359,0.0026839,-0.03496,-0.021055,0.042914
0.26121,2812,2,4.9219,6.4886,-0.26249,-1.108,0.025285,0.0019772,0.18186,0.11401,0.0082018
0.19802,2636,2,14.766,7.1009,0.36782,0.98605,0.033586,0.0038796,0.04783,-0.0067741,-0.048158
0.23464,2644,2,14.766,9.0877,-0.19784,1.4109,0.092179,0.016853,0.033131,0.041936,-0.0020089
0.23219,2652,2,14.766,11.318,-0.59077,1.3372,0.16948,0.038552,0.071264,0.082873,0.038716
0.19946,2660,2,14.766,10.848,-0.24653,1.051,0.12671,0.027303,0.17905,0.21162,0.048665
0.19192,2668,2,14.766,8.9036,0.04744,0.56982,0.068331,0.011913,0.48227,0.3706,-0.014951
0.22947,2676,2,14.766,9.2075,-0.23422,-0.042116,0.08863,0.01506,0.11543,0.11256,-0.035747
0.21995,2684,2,14.766,10.983,-0.37671,-0.332,0.1476,0.033106,-0.26863,-0.16141,-0.011282
0.19227,2692,2,14.766,10.297,0.10279,-0.36364,0.10618,0.022409,-0.0093939,0.013155,0.075839
0.16947,2700,2,14.766,7.4445,0.33738,-0.37737,0.031899,0.0038242,0.38513,0.23482,-0.010223
0.24022,2708,2,14.766,5.6446,0.21997,-0.10102,0.0098773,0.00070944,-0.12222,-0.0551,-0.12271
0.478,2716,2,14.766,5.4411,0.051818,0.42397,0.011195,0.0008083,-0.22684,-0.22407,-0.053547
0.3492,2724,2,14.766,5.7996,-0.10432,0.72569,0.015704,0.0013401,-0.31484,-0.24512,0.023059
0.24403,2732,2,14.766,6.0384,-0.18153,0.3812,0.0166,0.0014971,0.015478,-0.080885,-0.016257
0.28133,2740,2,14.766,6.0805,-0.10758,-0.6442,0.017761,0.001587,-0.23238,-0.1374,-0.027237
0.29473,2748,2,14.766,6.409,0.085158,-1.378,0.025759,0.0026376,0.089637,0.062255,0.083241
0.21478,2756,2,14.766,7.2357,0.16791,-1.0147,0.036575,0.0047085,0.24736,0.15713,-0.056147
0.25212,2764,2,14.766,7.78,0.12677,-0.45528,0.048007,0.0065657,-0.13631,-0.061695,-0.0099598
0.25077,2772,2,14.766,7.3322,0.084366,-0.29062,0.03689,0.0046839,-0.072301,0.011853,0.071885
0.25448,2780,2,14.766,6.4218,0.036966,-0.21617,0.022911,0.0022306,0.49663,0.35335,0.043953
0.24354,2788,2,14.766,5.8562,-0.025606,-0.11134,0.013398,0.0011038,0.2059,0.19198,-0.10582
0.3726,2796,2,14.766,5.7247,-0.12013,-0.19897,0.012922,0.0010426,-0.16835,-0.083744,-0.039872
0.38286,2804,2,14.766,5.7737,-0.17739,-0.41471,0.015438,0.0012746,-0.03496,-0.021055,0.042914
0.29881,2812,2,14.766,5.8699,-0.14173,-0.26578,0.016873,0.0011951,0.18186,0.11401,0.0082018
0.16787,2636,2,24.609,7.5724,-0.24541,0.23705,0.035389,0.0041822,0.04783,-0.0067741,-0.048158
0.22776,2644,2,24.609,7.5599,-0.31582,0.69341,0.041989,0.0056672,0.033131,0.041936,-0.0020089
0.26672,2652,2,24.609,7.6883,0.092196,1.6432,0.047675,0.006443,0.071264,0.082873,0.038716
0.24503,2660,2,24.609,7.9619,0.38675,1.8687,0.054543,0.008361,0.17905,0.21162,0.048665
0.21323,2668,2,24.609,8.7853,0.0026292,0.66309,0.075193,0.013627,0.48227,0.3706,-0.014951
0.21584,2676,2,24.609,9.4745,-0.34814,-0.047374,0.090057,0.015403,0.11543,0.11256,-0.035747
0.22755,2684,2,24.609,9.2417,-0.12074,0.43188,0.082704,0.015053,-0.26863,-0.16141,-0.011282
0.21662,2692,2,24.609,8.7613,0.26538,0.62671,0.070452,0.012647,-0.0093939,0.013155,0.075839
0.19062,2700,2,24.609,8.5846,0.30482,-0.12723,0.063278,0.010523,0.38513,0.23482,-0.010223
0.15931,2708,2,24.609,8.1409,0.16782,-0.12533,0.045162,0.0069588,-0.12222,-0.0551,-0.12271
0.2239,2716,2,24.609,7.2675,0.054045,0.55867,0.034425,0.0044607,-0.22684,-0.22407,-0.053547
0.24757,2724,2,24.609,6.9253,-0.11759,0.8565,0.032292,0.0039305,-0.31484,-0.24512,0.023059
0.19968,2732,2,24.609,7.91,-0.3646,0.63487,0.051579,0.0081306,0.015478,-0.080885,-0.016257
0.1935,2740,2,24.609,9.3528,-0.44769,-0.01446,0.085057,0.016127,-0.23238,-0.1374,-0.027237
0.22144,2748,2,24.609,9.3684,-0.18405,-0.82121,0.088306,0.016355,0.089637,0.062255,0.083241
0.17802,2756,2,24.609,7.8228,0.11141,-1.131,0.039672,0.0053123,0.24736,0.15713,-0.056147
0.32054,2764,2,24.609,6.3052,0.21988,-0.68187,0.020073,0.0018223,-0.13631,-0.061695,-0.0099598
0.47858,2772,2,24.609,5.5786,0.20197,-0.17661,0.01276,0.00091891,-0.072301,0.011853,0.071885
0.40986,2780,2,24.609,5.4215,0.15864,-0.20256,0.01247,0.00088184,0.49663,0.35335,0.043953
0.29066,2788,2,24.609,5.638,0.1561,-0.49792,0.012671,0.0010067,0.2059,0.19198,-0.10582
0.30472,2796,2,24.609,6.2227,0.11619,-0.68158,0.020758,0.0021314,-0.16835,-0.083744,-0.039872
0.2695,2804,2,24.609,7.0231,0.011917,-0.5604,0.035845,0.0045619,-0.03496,-0.021055,0.042914
0.24447,2812,2,24.609,7.5674,-0.0089812,-0.13007,0.046322,0.0051516,0.18186,0.11401,0.0082018
0.17165,2636,2,34.453,7.4441,0.21452,0.89212,0.033985,0.0039419,0.04783,-0.0067741,-0.048158
0.24852,2644,2,34.453,7.3438,0.10187,0.77966,0.041809,0.0056328,0.033131,0.041936,-0.0020089
0.27651,2652,2,34.453,8.6607,-0.22874,0.64101,0.084371,0.015145,0.071264,0.082873,0.038716
0.22814,2660,2,34.453,10.864,-0.58267,0.64139,0.15409,0.03511,0.17905,0.21162,0.048665
0.18656,2668,2,34.453,11.789,-0.38515,1.1632,0.16574,0.038781,0.48227,0.3706,-0.014951
0.19164,2676,2,34.453,10.689,-0.040342,1.855,0.11582,0.021787,0.11543,0.11256,-0.035747
0.22416,2684,2,34.453,9.8587,-0.15374,1.4691,0.10317,0.020515,-0.26863,-0.16141,-0.011282
0.21487,2692,2,34.453,10.555,-0.31359,0.11803,0.13445,0.030743,-0.0093939,0.013155,0.075839
0.17999,2700,2,34.453,10.805,-0.030414,-0.26553,0.12635,0.02744,0.38513,0.23482,-0.010223
0.14382,2708,2,34.453,9.1706,0.3016,0.73948,0.061235,0.010605,-0.12222,-0.0551,-0.12271
0.21535,2716,2,34.453,7.2557,0.23984,1.2464,0.032246,0.0040227,-0.22684,-0.22407,-0.053547
0.25369,2724,2,34.453,6.725,0.0072269,0.79122,0.028467,0.0032291,-0.31484,-0.24512,0.023059
0.20459,2732,2,34.453,7.4451,-0.18438,0.22486,0.041533,0.0058761,0.015478,-0.080885,-0.016257
0.20814,2740,2,34.453,8.8793,-0.34069,0.14668,0.078,0.014255,-0.23238,-0.1374,-0.027237
0.23705,2748,2,34.453,10.437,-0.43475,0.54521,0.14029,0.03041,0.089637,0.062255,0.083241
0.17344,2756,2,34.453,10.962,-0.36078,0.89473,0.12731,0.027535,0.24736,0.15713,-0.056147
0.20246,2764,2,34.453,9.8899,-0.1333,0.87937,0.091442,0.016453,-0.13631,-0.061695,-0.0099598
0.22015,2772,2,34.453,8.2474,-0.013454,0.50033,0.051792,0.0078809,-0.072301,0.011853,0.071885
0.22979,2780,2,34.453,7.2152,-0.096664,-0.032514,0.03521,0.0042507,0.49663,0.35335,0.043953
0.18797,2788,2,34.453,6.8678,-0.17477,-0.61352,0.025397,0.0029168,0.2059,0.19198,-0.10582
0.24952,2796,2,34.453,6.7107,-0.065736,-1.1703,0.024965,0.0028318,-0.16835,-0.083744,-0.039872
0.27759,2804,2,34.453,6.5381,0.13612,-1.3328,0.025114,0.0026443,-0.03496,-0.021055,0.042914
0.26419,2812,2,34.453,6.6197,0.21905,-1.009,0.028393,0.0023311,0.18186,0.11401,0.0082018
0.18477,2636,2,44.297,6.5964,-0.02134,0.8536,0.021981,0.0020412,0.04783,-0.0067741,-0.048158
0.25862,2644,2,44.297,6.9199,-0.20391,0.31941,0.033018,0.0040221,0.033131,0.041936,-0.0020089
0.27699,2652,2,44.297,7.594,-0.21047,-0.01667,0.047783,0.0064647,0.071264,0.082873,0.038716
0.23516,2660,2,44.297,7.8846,0.10402,0.48922,0.049251,0.0071715,0.17905,0.21162,0.048665
0.20356,2668,2,44.297,7.4959,0.50156,1.5474,0.038127,0.0049955,0.48227,0.3706,-0.014951
0.25574,2676,2,44.297,7.2186,0.48618,1.7814,0.036915,0.0044738,0.11543,0.11256,-0.035747
0.26775,2684,2,44.297,7.8634,0.035453,0.96474,0.053557,0.0080475,-0.26863,-0.16141,-0.011282
0.22601,2692,2,44.297,8.8986,-0.28892,0.26578,0.079469,0.015015,-0.0093939,0.013155,0.075839
0.18872,2700,2,44.297,9.167,-0.018985,0.55296,0.078611,0.01436,0.38513,0.23482,-0.010223
0.15719,2708,2,44.297,8.5466,0.41452,1.0547,0.053283,0.0087505,-0.12222,-0.0551,-0.12271
0.21774,2716,2,44.297,7.9638,0.32066,0.8629,0.050219,0.0078853,-0.22684,-0.22407,-0.053547
0.22133,2724,2,44.297,8.1336,-0.17635,0.65577,0.057426,0.0092391,-0.31484,-0.24512,0.023059
0.1833,2732,2,44.297,8.8014,-0.4591,0.65224,0.069019,0.012545,0.015478,-0.080885,-0.016257
0.18758,2740,2,44.297,9.1577,-0.23792,0.52363,0.075417,0.0136,-0.23238,-0.1374,-0.027237
0.22683,2748,2,44.297,8.8269,0.21832,0.61556,0.073768,0.012758,0.089637,0.062255,0.083241
0.18192,2756,2,44.297,8.0472,0.55971,1.1807,0.045801,0.0065783,0.24736,0.15713,-0.056147
0.25641,2764,2,44.297,7.2796,0.48917,1.4916,0.035457,0.0042477,-0.13631,-0.061695,-0.0099598
0.27355,2772,2,44.297,6.8928,0.14229,1.1922,0.030485,0.0034837,-0.072301,0.011853,0.071885
0.25231,2780,2,44.297,7.0198,-0.17212,0.7339,0.03543,0.0042937,0.49663,0.35335,0.043953
0.18358,2788,2,44.297,7.5191,-0.34353,0.36998,0.037409,0.0051656,0.2059,0.19198,-0.10582
0.2106,2796,2,44.297,7.7223,-0.28866,-0.062686,0.040825,0.0057376,-0.16835,-0.083744,-0.039872
0.23778,2804,2,44.297,7.0516,-0.048679,-0.746,0.030272,0.0035069,-0.03496,-0.021055,0.042914
0.27079,2812,2,44.297,5.9502,0.19456,-1.5739,0.015799,0.0010932,0.18186,0.11401,0.0082018
0.1844,2636,2,54.141,7.4629,-0.20602,0.97826,0.037535,0.0045581,0.04783,-0.0067741,-0.048158
0.22549,2644,2,54.141,8.2088,-0.35804,0.82136,0.058716,0.0090705,0.033131,0.041936,-0.0020089
0.24969,2652,2,54.141,8.5295,-0.15977,0.55144,0.067478,0.010884,0.071264,0.082873,0.038716
0.227,2660,2,54.141,7.9369,0.11966,0.65339,0.048102,0.0069168,0.17905,0.21162,0.048665
0.21032,2668,2,54.141,6.9488,0.11546,1.0083,0.028419,0.0031673,0.48227,0.3706,-0.014951
0.303,2676,2,54.141,6.3608,-0.092463,0.89783,0.022818,0.0022107,0.11543,0.11256,-0.035747
0.35418,2684,2,54.141,6.3302,-0.085748,0.24736,0.02312,0.0022391,-0.26863,-0.16141,-0.011282
0.27233,2692,2,54.141,6.4861,0.22359,-0.19787,0.024575,0.0025481,-0.0093939,0.013155,0.075839
0.22086,2700,2,54.141,6.5065,0.39643,-0.10681,0.024177,0.0025247,0.38513,0.23482,-0.010223
0.1957,2708,2,54.141,6.4978,0.2488,-0.072671,0.021212,0.0023471,-0.12222,-0.0551,-0.12271
0.25622,2716,2,54.141,6.6839,0.054377,-0.076984,0.027174,0.0030947,-0.22684,-0.22407,-0.053547
0.24357,2724,2,54.141,6.9744,0.06584,0.37838,0.032733,0.0040119,-0.31484,-0.24512,0.023059
0.19557,2732,2,54.141,7.185,0.16748,0.83844,0.033306,0.0042594,0.015478,-0.080885,-0.016257
0.21473,2740,2,54.141,7.3323,0.23919,0.43221,0.036584,0.0046969,-0.23238,-0.1374,-0.027237
0.25369,2748,2,54.141,7.4408,0.32928,-0.37021,0.043631,0.0059724,0.089637,0.062255,0.083241
0.20045,2756,2,54.141,7.3295,0.47067,-0.62055,0.035133,0.0044256,0.24736,0.15713,-0.056147
0.27647,2764,2,54.141,6.9736,0.52815,-0.36406,0.031492,0.0036011,-0.13631,-0.061695,-0.0099598
0.28648,2772,2,54.141,6.6748,0.38798,0.082988,0.027109,0.0029053,-0.072301,0.011853,0.071885
0.26157,2780,2,54.141,6.6673,0.13517,0.48216,0.029169,0.0031877,0.49663,0.35335,0.043953
0.19807,2788,2,54.141,6.9371,0.04305,0.50563,0.02872,0.0035079,0.2059,0.19198,-0.10582
0.23039,2796,2,54.141,7.3503,0.21429,-0.034192,0.036886,0.0049604,-0.16835,-0.083744,-0.039872
0.24056,2804,2,54.141,7.7787,0.29269,-0.89394,0.048828,0.0073396,-0.03496,-0.021055,0.042914
0.2274,2812,2,54.141,7.9175,0.091866,-1.5469,0.050264,0.0059018,0.18186,0.11401,0.0082018
0.18747,2636,2,63.984,6.7766,-0.18175,1.0751,0.025419,0.0025539,0.04783,-0.0067741,-0.048158
0.23745,2644,2,63.984,7.3356,-0.13845,1.295,0.038915,0.005101,0.033131,0.041936,-0.0020089
0.27109,2652,2,63.984,7.4641,-0.0017395,1.1444,0.042423,0.0054086,0.071264,0.082873,0.038716
0.24979,2660,2,63.984,7.1777,0.12635,0.93409,0.035141,0.004276,0.17905,0.21162,0.048665
0.22363,2668,2,63.984,7.0784,0.12194,0.87586,0.033752,0.0041536,0.48227,0.3706,-0.014951
0.2516,2676,2,63.984,7.685,-0.088896,0.86948,0.048683,0.0065657,0.11543,0.11256,-0.035747
0.24719,2684,2,63.984,8.6222,-0.33815,0.64961,0.070989,0.012129,-0.26863,-0.16141,-0.011282
0.21666,2692,2,63.984,8.893,-0.31105,0.13331,0.074583,0.01373,-0.0093939,0.013155,0.075839
0.18758,2700,2,63.984,8.3611,-0.084186,-0.36176,0.056363,0.0088879,0.38513,0.23482,-0.010223
0.16409,2708,2,63.984,7.8114,0.02394,-0.57015,0.039869,0.0058466,-0.12222,-0.0551,-0.12271
0.22211,2716,2,63.984,7.6453,-0.099751,-0.16378,0.043341,0.0063581,-0.22684,-0.22407,-0.053547
0.22088,2724,2,63.984,7.7088,-0.25231,0.60019,0.045733,0.0066326,-0.31484,-0.24512,0.023059
0.18572,2732,2,63.984,7.8719,-0.24183,0.79876,0.045828,0.006797,0.015478,-0.080885,-0.016257
0.20091,2740,2,63.984,8.0789,-0.040747,-0.2695,0.051061,0.0077355,-0.23238,-0.1374,-0.027237
0.24356,2748,2,63.984,8.2234,0.10617,-1.5399,0.062362,0.010075,0.089637,0.062255,0.083241
0.19267,2756,2,63.984,8.3531,0.0078463,-1.7226,0.057149,0.0090768,0.24736,0.15713,-0.056147
0.23737,2764,2,63.984,8.4831,-0.12975,-1.1421,0.063916,0.0099467,-0.13631,-0.061695,-0.0099598
0.23841,2772,2,63.984,8.4885,-0.08869,-0.49483,0.065569,0.011285,-0.072301,0.011853,0.071885
0.22984,2780,2,63.984,8.4701,0.065784,-0.13925,0.067281,0.011175,0.49663,0.35335,0.043953
0.17345,2788,2,63.984,8.6953,0.092502,-0.31015,0.061505,0.010429,0.2059,0.19198,-0.10582
0.19963,2796,2,63.984,9.1216,-0.094368,-0.87998,0.075336,0.013612,-0.16835,-0.083744,-0.039872
0.22204,2804,2,63.984,9.3293,-0.24198,-1.2508,0.089107,0.017526,-0.03496,-0.021055,0.042914
0.22256,2812,2,63.984,9.1041,-0.18305,-0.98411,0.081586,0.012774,0.18186,0.11401,0.0082018
0.37111,2636,2,73.828,5.2084,0.16061,0.41995,0.0079129,0.00050509,0.04783,-0.0067741,-0.048158
0.40802,2644,2,73.828,5.5503,0.16809,0.82069,0.012767,0.00095928,0.033131,0.041936,-0.0020089
0.51337,2652,2,73.828,5.5945,0.1492,0.97034,0.014258,0.0010538,0.071264,0.082873,0.038716
0.48618,2660,2,73.828,5.4186,0.096068,0.76683,0.011538,0.00077316,0.17905,0.21162,0.048665
0.43156,2668,2,73.828,5.2623,0.086322,0.29766,0.0098817,0.00061927,0.48227,0.3706,-0.014951
0.59522,2676,2,73.828,5.3147,0.18845,-0.12065,0.011396,0.00076491,0.11543,0.11256,-0.035747
0.49971,2684,2,73.828,5.7221,0.29632,-0.15692,0.016181,0.0013071,-0.26863,-0.16141,-0.011282
0.28389,2692,2,73.828,6.4767,0.2191,0.0074423,0.02609,0.0027876,-0.0093939,0.013155,0.075839
0.21276,2700,2,73.828,7.2589,0.0012903,-0.11362,0.038288,0.0049859,0.38513,0.23482,-0.010223
0.1738,2708,2,73.828,7.6537,-0.083505,-0.27711,0.039549,0.0057793,-0.12222,-0.0551,-0.12271
0.22773,2716,2,73.828,7.7192,-0.023442,0.1167,0.046934,0.0071479,-0.22684,-0.22407,-0.053547
0.22634,2724,2,73.828,8.1952,-0.1167,0.86717,0.061266,0.010132,-0.31484,-0.24512,0.023059
0.18668,2732,2,73.828,9.4948,-0.39618,1.2103,0.092558,0.019027,0.015478,-0.080885,-0.016257
0.18133,2740,2,73.828,10.454,-0.43037,0.61325,0.11438,0.024275,-0.23238,-0.1374,-0.027237
0.21616,2748,2,73.828,9.7518,-0.093562,-0.60782,0.098076,0.01891,0.089637,0.062255,0.083241
0.18081,2756,2,73.828,8.2457,0.13605,-1.3462,0.049881,0.0074516,0.24736,0.15713,-0.056147
0.25692,2764,2,73.828,7.6869,0.011525,-1.0542,0.046677,0.0063053,-0.13631,-0.061695,-0.0099598
0.25046,2772,2,73.828,8.4053,-0.25024,-0.34834,0.067969,0.011908,-0.072301,0.011853,0.071885
0.22663,2780,2,73.828,9.3651,-0.32711,0.032952,0.094701,0.018011,0.49663,0.35335,0.043953
0.16333,2788,2,73.828,9.5745,-0.22812,-0.040235,0.079959,0.014963,0.2059,0.19198,-0.10582
0.19293,2796,2,73.828,9.2009,-0.14614,-0.2891,0.074132,0.013312,-0.16835,-0.083744,-0.039872
0.22546,2804,2,73.828,8.9678,-0.078884,-0.42899,0.078706,0.014717,-0.03496,-0.021055,0.042914
0.22944,2812,2,73.828,9.0002,-0.050446,-0.2045,0.081679,0.012797,0.18186,0.11401,0.0082018
0.21342,2636,2,83.672,5.8605,0.16189,-0.45399,0.012787,0.00092346,0.04783,-0.0067741,-0.048158
0.38716,2644,2,83.672,5.6125,0.23098,-0.19664,0.013197,0.0010065,0.033131,0.041936,-0.0020089
0.54613,2652,2,83.672,5.5306,0.20477,0.18086,0.01396,0.00102,0.071264,0.082873,0.038716
0.40379,2660,2,83.672,5.6475,0.039981,0.42302,0.014471,0.001093,0.17905,0.21162,0.048665
0.27472,2668,2,83.672,5.9491,-0.14127,0.26303,0.017159,0.0014513,0.48227,0.3706,-0.014951
0.32324,2676,2,83.672,6.2142,-0.13175,-0.48087,0.021481,0.0020103,0.11543,0.11256,-0.035747
0.35766,2684,2,83.672,6.2751,0.05891,-1.3868,0.021751,0.0020448,-0.26863,-0.16141,-0.011282
0.28413,2692,2,83.672,6.3131,0.12812,-1.4664,0.021936,0.0021429,-0.0093939,0.013155,0.075839
0.22284,2700,2,83.672,6.5221,-0.00062698,-0.71548,0.024728,0.0026079,0.38513,0.23482,-0.010223
0.18531,2708,2,83.672,6.7755,-0.17416,0.1595,0.024757,0.002964,-0.12222,-0.0551,-0.12271
0.24122,2716,2,83.672,6.9309,-0.26444,0.75085,0.030366,0.0036719,-0.22684,-0.22407,-0.053547
0.2381,2724,2,83.672,7.0345,-0.14626,0.87548,0.033062,0.0040747,-0.31484,-0.24512,0.023059
0.195,2732,2,83.672,7.2322,0.12185,0.68193,0.034177,0.0044176,0.015478,-0.080885,-0.016257
0.2118,2740,2,83.672,7.6429,0.30607,0.43665,0.043334,0.006054,-0.23238,-0.1374,-0.027237
0.24762,2748,2,83.672,8.1117,0.19595,-0.089802,0.060545,0.0096636,0.089637,0.062255,0.083241
0.19097,2756,2,83.672,8.1637,0.0077089,-0.6808,0.051697,0.007854,0.24736,0.15713,-0.056147
0.24814,2764,2,83.672,7.6382,-0.016557,-0.72667,0.042869,0.0055693,-0.13631,-0.061695,-0.0099598
0.2656,2772,2,83.672,6.9737,0.093961,-0.34513,0.030993,0.0035689,-0.072301,0.011853,0.071885
0.25655,2780,2,83.672,6.6439,0.20995,-0.072598,0.027867,0.0029728,0.49663,0.35335,0.043953
0.19911,2788,2,83.672,6.8946,0.13492,0.016816,0.028053,0.0033878,0.2059,0.19198,-0.10582
0.22659,2796,2,83.672,7.5359,-0.097014,0.15215,0.040622,0.0056965,-0.16835,-0.083744,-0.039872
0.23813,2804,2,83.672,7.8323,-0.13381,0.1738,0.049531,0.0074981,-0.03496,-0.021055,0.042914
0.23412,2812,2,83.672,7.3764,0.15928,-0.030718,0.039254,0.0039177,0.18186,0.11401,0.0082018
0.18764,2636,2,93.516,6.2712,-0.09428,-0.33951,0.017087,0.0014014,0.04783,-0.0067741,-0.048158
0.29593,2644,2,93.516,6.0927,-0.062066,-0.36832,0.018278,0.0016371,0.033131,0.041936,-0.0020089
0.42781,2652,2,93.516,5.852,0.14697,-0.53187,0.017258,0.0014133,0.071264,0.082873,0.038716
0.36165,2660,2,93.516,5.8333,0.24239,-0.54556,0.016723,0.0013663,0.17905,0.21162,0.048665
0.25371,2668,2,93.516,6.4825,0.017086,-0.32764,0.026028,0.0027514,0.48227,0.3706,-0.014951
0.25158,2676,2,93.516,7.6887,-0.28878,-0.35989,0.048848,0.0065972,0.11543,0.11256,-0.035747
0.24443,2684,2,93.516,8.3806,-0.23595,-0.96374,0.061794,0.0099269,-0.26863,-0.16141,-0.011282
0.21914,2692,2,93.516,7.8698,0.12391,-1.4922,0.04672,0.0068425,-0.0093939,0.013155,0.075839
0.20106,2700,2,93.516,6.8458,0.34649,-1.1584,0.027316,0.0030323,0.38513,0.23482,-0.010223
0.20432,2708,2,93.516,6.2003,0.33373,-0.159,0.016871,0.0016366,-0.12222,-0.0551,-0.12271
0.29125,2716,2,93.516,6.2365,0.20428,0.58895,0.021183,0.0021261,-0.22684,-0.22407,-0.053547
0.25442,2724,2,93.516,6.9708,0.026483,0.44929,0.035019,0.0044475,-0.31484,-0.24512,0.023059
0.19281,2732,2,93.516,8.0258,-0.09246,-0.21085,0.052087,0.0082536,0.015478,-0.080885,-0.016257
0.1947,2740,2,93.516,8.5329,-0.089982,-0.40405,0.060803,0.010005,-0.23238,-0.1374,-0.027237
0.23556,2748,2,93.516,8.0059,-0.063043,-0.036291,0.053483,0.0080893,0.089637,0.062255,0.083241
