"Alpha","Points:0","Points:1","Points:2","V:0","V:1","V:2","Wave_Drag","Wave_Drag_2D","Wave_Height","Wave_Height_2D","Wave_slope"
0.76006,1052,2,-191.95,4.0935,-0.016723,-1.1255,0.006123,0.00012902,0.2922,0.19983,0.011476
0.76006,1060,2,-191.95,4.5591,-0.021484,-1.4641,0.013385,0.00059767,-0.076379,0.032085,0.0081439
0.77967,1068,2,-191.95,5.5787,-0.16068,-1.3617,0.03368,0.0026804,0.20582,0.11133,-0.017427
0.61927,1076,2,-191.95,6.7174,-0.3042,-0.81731,0.072546,0.0079117,-0.078958,-0.077635,-0.058354
0.51395,1084,2,-191.95,7.1635,-0.23846,-0.77086,0.078355,0.00939,-0.3558,-0.24222,-0.084781
0.60073,1092,2,-191.95,7.0135,-0.1577,-1.1651,0.083558,0.0095647,0.048827,-0.0245,0.068664
0.63559,1100,2,-191.95,7.0669,-0.1509,-0.8795,0.091216,0.010521,0.01349,0.042204,0.073415
0.61498,1108,2,-191.95,6.9878,0.20032,0.42493,0.079324,0.0086376,0.15044,0.076749,-0.001705
0.77416,1116,2,-191.95,5.925,0.69163,1.3771,0.038075,0.0029035,-0.15474,0.0058692,0.067217
0.76006,1124,2,-191.95,4.4715,0.51177,0.75352,0.01015,0.00029527,0.50375,0.26826,0.039745
0.76006,1132,2,-191.95,3.6472,0.12501,0.17817,0.00098588,2.2907e-06,-0.2507,-0.082506,-0.061755
0.76006,1140,2,-191.95,3.4635,0.09643,0.43403,0,0,0.0039941,-0.058944,0.011908
0.76006,1148,2,-191.95,3.6736,0.26397,0.93922,0.002185,1.5367e-05,-0.11895,-0.09473,-0.037366
1.2663,964,2,-182.11,5.2406,-0.066182,0.13002,0.020397,0.0012291,-0.3519,-0.23004,-0.12656
0.76006,972,2,-182.11,4.5706,-0.051449,0.36652,0.011744,0.00042768,-0.081467,-0.062798,0.12582
0.76006,980,2,-182.11,4.4899,0.094799,0.28449,0.010578,0.00037998,0.30097,0.19883,-0.075672
0.76006,988,2,-182.11,4.8049,0.19817,-0.26357,0.018099,0.00088396,0.070546,0.14194,0.00081485
1.6553,996,2,-182.11,5.0307,0.14405,-0.84735,0.022767,0.0012777,0.26846,0.16623,0.090295
0.76006,1004,2,-182.11,4.7495,-0.032274,-0.79689,0.014601,0.00065791,-0.14701,-0.14041,-0.075578
0.76006,1012,2,-182.11,4.2478,-0.21293,-0.28851,0.007344,0.00018017,-0.52291,-0.29929,0.043309
0.76006,1020,2,-182.11,4.0262,-0.26145,-0.040973,0.0053466,8.5061e-05,0.44289,0.22101,0.14886
0.76006,1028,2,-182.11,4.1615,-0.12524,-0.34803,0.0076545,0.00017129,0.077392,0.045772,-0.094694
0.76006,1036,2,-182.11,4.4535,0.11171,-1.0183,0.0096172,0.00033999,-0.47783,-0.28789,-0.027628
0.76006,1044,2,-182.11,4.8263,0.17701,-1.4486,0.015518,0.00077034,0.10657,0.040108,0.024111
1.1483,1052,2,-182.11,5.2445,-0.045935,-1.3379,0.027389,0.0018071,0.2922,0.19983,0.011476
0.89758,1060,2,-182.11,5.51,-0.38334,-1.0009,0.029914,0.002165,-0.076379,0.032085,0.0081439
0.75533,1068,2,-182.11,5.5802,-0.45508,-0.65418,0.029272,0.0021566,0.20582,0.11133,-0.017427
0.94678,1076,2,-182.11,5.5092,-0.090427,-0.35216,0.030265,0.0021815,-0.078958,-0.077635,-0.058354
0.76006,1084,2,-182.11,5.0222,0.30871,-0.38746,0.016724,0.00088742,-0.3558,-0.24222,-0.084781
0.76006,1092,2,-182.11,4.1927,0.24319,-0.72653,0.0066933,0.00013358,0.048827,-0.0245,0.068664
0.76006,1100,2,-182.11,3.6472,0.090875,-0.77521,0.00075461,1.7977e-06,0.01349,0.042204,0.073415
0.76006,1108,2,-182.11,3.5169,0.22324,-0.31634,0,0,0.15044,0.076749,-0.001705
0.76006,1116,2,-182.11,3.5192,0.31043,-0.085022,0,0,-0.15474,0.0058692,0.067217
0.76006,1124,2,-182.11,3.646,0.11549,-0.1615,0.0016046,5.6337e-06,0.50375,0.26826,0.039745
0.76006,1132,2,-182.11,3.9242,-0.02145,-0.033543,0.0045115,6.2537e-05,-0.2507,-0.082506,-0.061755
0.76006,1140,2,-182.11,4.0542,0.10385,-0.035784,0.0057333,9.8462e-05,0.0039941,-0.058944,0.011908
0.76006,1148,2,-182.11,3.8639,0.27507,-0.4348,0.0027704,2.9154e-05,-0.11895,-0.09473,-0.037366
0.76006,964,2,-172.27,4.9296,0.076519,0.45329,0.018074,0.0010426,-0.3519,-0.23004,-0.12656
1.0095,972,2,-172.27,5.559,-0.072867,0.37371,0.036963,0.0028425,-0.081467,-0.062798,0.12582
0.63934,980,2,-172.27,6.159,-0.20176,0.2074,0.048257,0.0044194,0.30097,0.19883,-0.075672
0.74745,988,2,-172.27,6.1329,-0.30402,-0.01811,0.050834,0.0044898,0.070546,0.14194,0.00081485
0.95914,996,2,-172.27,5.5421,-0.17061,-0.31787,0.032814,0.002299,0.26846,0.16623,0.090295
0.76006,1004,2,-172.27,4.8932,0.17001,-0.45555,0.017323,0.00085039,-0.14701,-0.14041,-0.075578
0.76006,1012,2,-172.27,4.6298,0.31603,-0.28102,0.013735,0.00057433,-0.52291,-0.29929,0.043309
1.2353,1020,2,-172.27,5.1096,0.053387,-0.10782,0.027795,0.0017714,0.44289,0.22101,0.14886
0.69283,1028,2,-172.27,6.2592,-0.3479,-0.18581,0.060154,0.0057119,0.077392,0.045772,-0.094694
0.55606,1036,2,-172.27,7.1437,-0.51309,-0.4759,0.081404,0.0098349,-0.47783,-0.28789,-0.027628
0.50901,1044,2,-172.27,6.9301,-0.32919,-0.82467,0.067081,0.0077189,0.10657,0.040108,0.024111
0.69791,1052,2,-172.27,6.1417,-0.10082,-0.77071,0.049151,0.0043982,0.2922,0.19983,0.011476
0.7864,1060,2,-172.27,5.751,-0.022713,-0.053488,0.036283,0.0028875,-0.076379,0.032085,0.0081439
0.68486,1068,2,-172.27,5.787,-0.023341,0.44449,0.035517,0.002911,0.20582,0.11133,-0.017427
0.80842,1076,2,-172.27,5.7805,-0.028182,0.11376,0.038456,0.0031078,-0.078958,-0.077635,-0.058354
0.78321,1084,2,-172.27,5.7075,-0.080391,-0.43436,0.032487,0.0025108,-0.3558,-0.24222,-0.084781
0.84542,1092,2,-172.27,5.7535,-0.17297,-0.45031,0.039525,0.003121,0.048827,-0.0245,0.068664
0.89956,1100,2,-172.27,5.6985,-0.21828,-0.17173,0.038643,0.0029054,0.01349,0.042204,0.073415
1.2438,1108,2,-172.27,5.3005,-0.14399,-0.15123,0.026484,0.0016266,0.15044,0.076749,-0.001705
0.76006,1116,2,-172.27,4.7467,-0.032876,-0.44962,0.015057,0.00064761,-0.15474,0.0058692,0.067217
0.76006,1124,2,-172.27,4.41,0.068855,-0.67527,0.010924,0.00034195,0.50375,0.26826,0.039745
0.76006,1132,2,-172.27,4.5646,0.066245,-0.61623,0.01355,0.00054424,-0.2507,-0.082506,-0.061755
1.247,1140,2,-172.27,5.2133,-0.041182,-0.67577,0.026489,0.0016956,0.0039941,-0.058944,0.011908
0.71473,1148,2,-172.27,5.9939,-0.15953,-0.95969,0.04525,0.0032768,-0.11895,-0.09473,-0.037366
0.7555,964,2,-162.42,5.8291,0.4144,-1.0533,0.036584,0.0026719,-0.3519,-0.23004,-0.12656
0.80004,972,2,-162.42,6.1439,0.24915,-0.92354,0.056735,0.0054557,-0.081467,-0.062798,0.12582
0.57313,980,2,-162.42,6.7747,0.099142,-0.19109,0.072114,0.0079863,0.30097,0.19883,-0.075672
0.6205,988,2,-162.42,7.3362,0.0029177,0.71523,0.10509,0.012991,0.070546,0.14194,0.00081485
0.60537,996,2,-162.42,7.4641,-0.11154,0.95373,0.10873,0.013799,0.26846,0.16623,0.090295
0.58678,1004,2,-162.42,6.9022,-0.2045,0.54188,0.069427,0.0071254,-0.14701,-0.14041,-0.075578
0.79076,1012,2,-162.42,5.8888,-0.15288,-0.024059,0.036214,0.0027876,-0.52291,-0.29929,0.043309
1.2824,1020,2,-162.42,5.0921,0.026548,-0.57305,0.022917,0.0013068,0.44289,0.22101,0.14886
1.5553,1028,2,-162.42,5.0341,0.17045,-0.82377,0.024269,0.0014432,0.077392,0.045772,-0.094694
0.82372,1036,2,-162.42,5.8254,0.055015,-0.33601,0.040911,0.0034835,-0.47783,-0.28789,-0.027628
0.54559,1044,2,-162.42,6.7881,-0.13921,0.39377,0.069161,0.0080782,0.10657,0.040108,0.024111
0.60458,1052,2,-162.42,6.8287,-0.096855,0.57002,0.07456,0.0080074,0.2922,0.19983,0.011476
0.68182,1060,2,-162.42,6.0661,0.081547,0.3667,0.042864,0.0037244,-0.076379,0.032085,0.0081439
0.80184,1068,2,-162.42,5.4861,0.14574,0.24769,0.026982,0.0019024,0.20582,0.11133,-0.017427
1.1631,1076,2,-162.42,5.2942,0.035137,0.23631,0.026125,0.0017126,-0.078958,-0.077635,-0.058354
1.3767,1084,2,-162.42,5.1376,-0.12108,0.20434,0.019322,0.0011325,-0.3558,-0.24222,-0.084781
0.76006,1092,2,-162.42,4.9663,-0.11953,0.28069,0.020549,0.001091,0.048827,-0.0245,0.068664
1.7034,1100,2,-162.42,5.012,-0.00040913,0.36689,0.023259,0.0013445,0.01349,0.042204,0.073415
1.0802,1108,2,-162.42,5.4402,-0.00082787,0.16747,0.033663,0.0023833,0.15044,0.076749,-0.001705
0.76002,1116,2,-162.42,6.0789,-0.14663,-0.074622,0.049971,0.0043853,-0.15474,0.0058692,0.067217
0.66322,1124,2,-162.42,6.3754,-0.24302,-0.13048,0.058773,0.0055201,0.50375,0.26826,0.039745
0.72998,1132,2,-162.42,6.0492,-0.22078,-0.14089,0.044212,0.0036752,-0.2507,-0.082506,-0.061755
0.92868,1140,2,-162.42,5.5471,-0.17693,-0.41451,0.031473,0.0022185,0.0039941,-0.058944,0.011908
0.92155,1148,2,-162.42,5.5093,-0.15195,-0.83167,0.032531,0.0020476,-0.11895,-0.09473,-0.037366
0.46446,964,2,-152.58,7.7817,-0.127,-1.5648,0.098732,0.012206,-0.3519,-0.23004,-0.12656
0.61833,972,2,-152.58,7.3883,-0.12728,-1.3227,0.10264,0.013147,-0.081467,-0.062798,0.12582
0.53382,980,2,-152.58,6.8857,-0.060289,-0.34524,0.067878,0.007313,0.30097,0.19883,-0.075672
0.72795,988,2,-152.58,6.1892,0.11177,0.65769,0.051059,0.0045201,0.070546,0.14194,0.00081485
0.95197,996,2,-152.58,5.5718,0.19274,1.1315,0.035043,0.0025282,0.26846,0.16623,0.090295
0.99107,1004,2,-152.58,5.5995,0.044974,1.2142,0.036506,0.00278,-0.14701,-0.14041,-0.075578
0.68973,1012,2,-152.58,6.4175,-0.21286,0.83658,0.062763,0.0064427,-0.52291,-0.29929,0.043309
0.59233,1020,2,-152.58,7.5026,-0.39301,0.013433,0.11985,0.016099,0.44289,0.22101,0.14886
0.50321,1028,2,-152.58,7.9854,-0.37237,-0.53412,0.12177,0.01535,0.077392,0.045772,-0.094694
0.5134,1036,2,-152.58,7.4214,-0.18429,-0.090365,0.084399,0.010356,-0.47783,-0.28789,-0.027628
0.55901,1044,2,-152.58,6.2994,0.073902,0.82302,0.04396,0.0039832,0.10657,0.040108,0.024111
1.0868,1052,2,-152.58,5.3023,0.32619,0.91399,0.025865,0.001655,0.2922,0.19983,0.011476
0.76006,1060,2,-152.58,4.5551,0.45481,-0.0037501,0.0108,0.00040436,-0.076379,0.032085,0.0081439
0.76006,1068,2,-152.58,3.9428,0.43809,-0.67144,0.0030238,3.2526e-05,0.20582,0.11133,-0.017427
0.76006,1076,2,-152.58,3.578,0.2864,-0.38757,0.00043207,3.2179e-07,-0.078958,-0.077635,-0.058354
0.76006,1084,2,-152.58,3.6179,0.07015,0.30591,0.0010386,3.7083e-06,-0.3558,-0.24222,-0.084781
0.76006,1092,2,-152.58,3.9511,-0.087691,0.61516,0.0047675,7.6232e-05,0.048827,-0.0245,0.068664
0.76006,1100,2,-152.58,4.2774,-0.086659,0.29897,0.0098942,0.00028813,0.01349,0.042204,0.073415
0.76006,1108,2,-152.58,4.396,0.029823,-0.29468,0.010882,0.00036113,0.15044,0.076749,-0.001705
0.76006,1116,2,-152.58,4.3536,0.14803,-0.42085,0.0099981,0.00030167,-0.15474,0.0058692,0.067217
0.76006,1124,2,-152.58,4.3323,0.18826,0.008426,0.010235,0.00030295,0.50375,0.26826,0.039745
0.76006,1132,2,-152.58,4.5653,0.10506,0.25444,0.014063,0.00057702,-0.2507,-0.082506,-0.061755
1.1648,1140,2,-152.58,5.2813,-0.090788,-0.12943,0.029827,0.0020229,0.0039941,-0.058944,0.011908
0.6499,1148,2,-152.58,6.3893,-0.27481,-0.72456,0.061575,0.0052278,-0.11895,-0.09473,-0.037366
0.47782,964,2,-142.73,7.4273,0.038737,-0.3988,0.082074,0.0092908,-0.3519,-0.23004,-0.12656
0.7099,972,2,-142.73,6.4245,0.11385,-0.5205,0.05905,0.0058064,-0.081467,-0.062798,0.12582
0.72559,980,2,-142.73,5.7177,0.22464,-0.03075,0.032302,0.0023793,0.30097,0.19883,-0.075672
1.4876,988,2,-142.73,5.0968,0.25681,0.6527,0.021986,0.0012068,0.070546,0.14194,0.00081485
0.76006,996,2,-142.73,4.6582,0.0057323,1.0404,0.015096,0.00062167,0.26846,0.16623,0.090295
0.76006,1004,2,-142.73,4.6817,-0.18412,1.0963,0.014907,0.00067589,-0.14701,-0.14041,-0.075578
0.76006,1012,2,-142.73,4.8913,-0.086225,0.76852,0.018098,0.00092629,-0.52291,-0.29929,0.043309
0.76006,1020,2,-142.73,4.905,0.075547,0.24672,0.020181,0.0010583,0.44289,0.22101,0.14886
0.76006,1028,2,-142.73,4.7856,0.15459,0.10267,0.017999,0.0008781,0.077392,0.045772,-0.094694
0.76006,1036,2,-142.73,4.808,0.20255,0.43037,0.015697,0.00076333,-0.47783,-0.28789,-0.027628
1.2339,1044,2,-142.73,5.1096,0.23253,0.51266,0.020852,0.0012752,0.10657,0.040108,0.024111
0.9222,1052,2,-142.73,5.5397,0.16181,-0.033017,0.035386,0.002668,0.2922,0.19983,0.011476
0.82249,1060,2,-142.73,5.6503,-0.023946,-0.5348,0.0329,0.0024864,-0.076379,0.032085,0.0081439
1.1072,1068,2,-142.73,5.1514,-0.14909,-0.54456,0.018793,0.0011054,0.20582,0.11133,-0.017427
0.76006,1076,2,-142.73,4.3713,-0.10742,-0.25735,0.0076397,0.00020931,-0.078958,-0.077635,-0.058354
0.76006,1084,2,-142.73,3.9445,-0.019492,0.08666,0.0037936,5.2682e-05,-0.3558,-0.24222,-0.084781
0.76006,1092,2,-142.73,4.1902,-0.0063531,0.22883,0.0082806,0.0002253,0.048827,-0.0245,0.068664
0.76006,1100,2,-142.73,4.845,-0.072005,0.099942,0.021049,0.0011249,0.01349,0.042204,0.073415
1.2984,1108,2,-142.73,5.2508,-0.14159,-0.075465,0.027727,0.001747,0.15044,0.076749,-0.001705
1.6798,1116,2,-142.73,5.0671,-0.093541,-0.22077,0.021554,0.0011926,-0.15474,0.0058692,0.067217
0.76006,1124,2,-142.73,4.7674,0.008072,-0.41396,0.017064,0.00079153,0.50375,0.26826,0.039745
1.6565,1132,2,-142.73,5.046,-0.076818,-0.50534,0.023366,0.0013786,-0.2507,-0.082506,-0.061755
0.81013,1140,2,-142.73,5.8406,-0.23843,-0.48777,0.043968,0.0037343,0.0039941,-0.058944,0.011908
0.63735,1148,2,-142.73,6.344,-0.1712,-0.44121,0.05525,0.0044092,-0.11895,-0.09473,-0.037366
0.76006,964,2,-132.89,4.441,0.18138,-0.10033,0.0094661,0.00032222,-0.3519,-0.23004,-0.12656
0.76006,972,2,-132.89,4.2789,0.11846,-0.49904,0.0077236,0.00019256,-0.081467,-0.062798,0.12582
0.76006,980,2,-132.89,4.1493,0.15843,-0.53748,0.0059675,0.00012353,0.30097,0.19883,-0.075672
0.76006,988,2,-132.89,3.9758,0.27269,-0.10891,0.0043857,5.5199e-05,0.070546,0.14194,0.00081485
0.76006,996,2,-132.89,3.7957,0.31947,0.4599,0.0021053,1.5121e-05,0.26846,0.16623,0.090295
0.76006,1004,2,-132.89,3.8449,0.24861,0.62839,0.0036174,3.4124e-05,-0.14701,-0.14041,-0.075578
0.76006,1012,2,-132.89,4.1659,0.21085,0.11822,0.0075043,0.00018794,-0.52291,-0.29929,0.043309
0.76006,1020,2,-132.89,4.5161,0.24907,-0.65633,0.014062,0.00056262,0.44289,0.22101,0.14886
1.7642,1028,2,-132.89,4.9498,0.1576,-0.94813,0.02364,0.0013785,0.077392,0.045772,-0.094694
0.82671,1036,2,-132.89,5.825,-0.11793,-0.59982,0.041593,0.0035724,-0.47783,-0.28789,-0.027628
0.53956,1044,2,-132.89,6.9568,-0.31501,-0.22621,0.077675,0.0096358,0.10657,0.040108,0.024111
0.56348,1052,2,-132.89,7.4054,-0.14005,-0.22589,0.10011,0.012161,0.2922,0.19983,0.011476
0.5722,1060,2,-132.89,6.7062,0.20221,-0.11002,0.061195,0.0063697,-0.076379,0.032085,0.0081439
0.73719,1068,2,-132.89,5.59,0.2535,0.32247,0.026969,0.0019009,0.20582,0.11133,-0.017427
0.76006,1076,2,-132.89,4.8399,-0.011675,0.79456,0.015228,0.00069594,-0.078958,-0.077635,-0.058354
0.76006,1084,2,-132.89,4.4717,-0.24803,0.96433,0.0093361,0.00030815,-0.3558,-0.24222,-0.084781
0.76006,1092,2,-132.89,4.3168,-0.24214,0.50931,0.0090898,0.00026572,0.048827,-0.0245,0.068664
0.76006,1100,2,-132.89,4.5102,-0.070061,-0.26305,0.014939,0.00061333,0.01349,0.042204,0.073415
1.2099,1108,2,-132.89,5.3051,0.053207,-0.62275,0.0323,0.0022352,0.15044,0.076749,-0.001705
0.70847,1116,2,-132.89,6.3613,0.069763,-0.47101,0.061191,0.0059638,-0.15474,0.0058692,0.067217
0.6313,1124,2,-132.89,6.5708,0.073613,-0.19526,0.064536,0.0063344,0.50375,0.26826,0.039745
0.84833,1132,2,-132.89,5.7203,-0.023037,0.024337,0.034316,0.0025275,-0.2507,-0.082506,-0.061755
0.76006,1140,2,-132.89,5.0108,-0.13938,0.053379,0.019679,0.001072,0.0039941,-0.058944,0.011908
1.4784,1148,2,-132.89,5.068,-0.030686,-0.24565,0.022447,0.001243,-0.11895,-0.09473,-0.037366
1.2668,964,2,-123.05,5.2218,0.10863,-0.56153,0.022316,0.0013742,-0.3519,-0.23004,-0.12656
1.5673,972,2,-123.05,5.1092,0.12593,-1.015,0.023482,0.0013887,-0.081467,-0.062798,0.12582
1.1987,980,2,-123.05,5.1038,0.070028,-1.0191,0.020984,0.0012197,0.30097,0.19883,-0.075672
1.596,988,2,-123.05,5.0348,0.068024,-0.7297,0.022284,0.001239,0.070546,0.14194,0.00081485
0.76006,996,2,-123.05,4.9606,0.097503,-0.47104,0.021335,0.0011621,0.26846,0.16623,0.090295
1.5959,1004,2,-123.05,5.1413,0.037294,-0.45319,0.024577,0.0014849,-0.14701,-0.14041,-0.075578
0.97165,1012,2,-123.05,5.5781,-0.067039,-0.79013,0.033461,0.0024701,-0.52291,-0.29929,0.043309
0.74742,1020,2,-123.05,5.8684,-0.10485,-1.2449,0.044963,0.0037179,0.44289,0.22101,0.14886
0.84032,1028,2,-123.05,5.7003,-0.090458,-1.2064,0.037676,0.0028641,0.077392,0.045772,-0.094694
1.4459,1036,2,-123.05,5.2111,-0.11848,-0.40003,0.021372,0.0012666,-0.47783,-0.28789,-0.027628
0.76006,1044,2,-123.05,4.8086,-0.19518,0.51402,0.014137,0.00066225,0.10657,0.040108,0.024111
0.76006,1052,2,-123.05,4.7131,-0.20395,0.70148,0.015999,0.00072066,0.2922,0.19983,0.011476
0.76006,1060,2,-123.05,4.7895,-0.010677,0.10412,0.015352,0.00074021,-0.076379,0.032085,0.0081439
0.76006,1068,2,-123.05,4.766,0.40203,-0.57371,0.013563,0.00062271,0.20582,0.11133,-0.017427
0.76006,1076,2,-123.05,4.6198,0.68621,-0.47964,0.01216,0.00047642,-0.078958,-0.077635,-0.058354
0.76006,1084,2,-123.05,4.7892,0.46274,0.29473,0.015043,0.00074338,-0.3558,-0.24222,-0.084781
1.0166,1092,2,-123.05,5.4726,-0.031871,0.67452,0.035344,0.0026294,0.048827,-0.0245,0.068664
0.77836,1100,2,-123.05,6.1438,-0.3683,0.26111,0.057317,0.0053512,0.01349,0.042204,0.073415
0.73617,1108,2,-123.05,6.2428,-0.36342,-0.40463,0.055148,0.0050408,0.15044,0.076749,-0.001705
0.82293,1116,2,-123.05,5.8472,-0.11977,-0.61553,0.03999,0.0031253,-0.15474,0.0058692,0.067217
0.97713,1124,2,-123.05,5.4469,0.14954,-0.24208,0.031219,0.0021206,0.50375,0.26826,0.039745
1.0903,1132,2,-123.05,5.3903,0.27554,0.016684,0.029238,0.0019788,-0.2507,-0.082506,-0.061755
0.84443,1140,2,-123.05,5.7285,0.22688,-0.31869,0.038671,0.0030494,0.0039941,-0.058944,0.011908
0.65744,1148,2,-123.05,6.2339,0.15447,-1.0859,0.052031,0.0040363,-0.11895,-0.09473,-0.037366
0.78784,964,2,-113.2,5.751,-0.19787,-0.35123,0.034228,0.0024271,-0.3519,-0.23004,-0.12656
0.87599,972,2,-113.2,5.7876,-0.14135,-0.87419,0.03979,0.003177,-0.081467,-0.062798,0.12582
0.7728,980,2,-113.2,5.6154,0.021638,-1.1291,0.031185,0.0022547,0.30097,0.19883,-0.075672
0.99598,988,2,-113.2,5.5072,0.14671,-1.1556,0.033488,0.0023479,0.070546,0.14194,0.00081485
1.0034,996,2,-113.2,5.4877,0.15152,-1.0712,0.033444,0.0023628,0.26846,0.16623,0.090295
1.0621,1004,2,-113.2,5.5086,0.017887,-0.84972,0.032072,0.0022705,-0.14701,-0.14041,-0.075578
0.95385,1012,2,-113.2,5.6056,-0.18354,-0.56946,0.032724,0.0023799,-0.52291,-0.29929,0.043309
0.81567,1020,2,-113.2,5.6289,-0.28791,-0.26826,0.036371,0.0026953,0.44289,0.22101,0.14886
1.0851,1028,2,-113.2,5.3336,-0.20031,0.069327,0.027615,0.0017919,0.077392,0.045772,-0.094694
0.76006,1036,2,-113.2,4.8372,0.048288,0.42515,0.015022,0.00069381,-0.47783,-0.28789,-0.027628
0.76006,1044,2,-113.2,4.6587,0.17275,0.63174,0.013191,0.00059336,0.10657,0.040108,0.024111
1.0301,1052,2,-113.2,5.3935,-0.088132,0.57108,0.035561,0.0026899,0.2922,0.19983,0.011476
0.59673,1060,2,-113.2,6.903,-0.3918,-0.0076371,0.081413,0.009622,-0.076379,0.032085,0.0081439
0.4812,1068,2,-113.2,7.7968,-0.16433,-1.1272,0.10905,0.01566,0.20582,0.11133,-0.017427
0.54999,1076,2,-113.2,6.9983,0.40768,-2.0407,0.070965,0.0076693,-0.078958,-0.077635,-0.058354
0.92842,1084,2,-113.2,5.4698,0.62035,-1.8293,0.022552,0.0014153,-0.3558,-0.24222,-0.084781
0.76006,1092,2,-113.2,4.7428,0.42098,-0.7709,0.015424,0.00067966,0.048827,-0.0245,0.068664
1.3756,1100,2,-113.2,5.1463,0.086871,0.11911,0.02861,0.0018482,0.01349,0.042204,0.073415
0.76711,1108,2,-113.2,6.2373,-0.19383,0.33707,0.062634,0.006119,0.15044,0.076749,-0.001705
0.60326,1116,2,-113.2,7.3742,-0.28132,0.089104,0.10681,0.013758,-0.15474,0.0058692,0.067217
0.5398,1124,2,-113.2,8.1954,-0.28693,-0.13954,0.14776,0.020954,0.50375,0.26826,0.039745
0.4945,1132,2,-113.2,8.7364,-0.29946,-0.28499,0.16656,0.025041,-0.2507,-0.082506,-0.061755
0.50275,1140,2,-113.2,8.8978,-0.28188,-0.43749,0.18014,0.02882,0.0039941,-0.058944,0.011908
0.47207,1148,2,-113.2,8.4982,-0.26721,-0.68454,0.14148,0.018818,-0.11895,-0.09473,-0.037366
0.4334,964,2,-103.36,8.7879,-0.33058,0.44857,0.15048,0.02251,-0.3519,-0.23004,-0.12656
0.54513,972,2,-103.36,9.0082,-0.27032,0.32355,0.19524,0.031338,-0.081467,-0.062798,0.12582
0.45393,980,2,-103.36,8.4444,-0.1981,0.026117,0.13117,0.019094,0.30097,0.19883,-0.075672
0.58137,988,2,-103.36,7.2783,-0.13976,-0.32564,0.087241,0.0098972,0.070546,0.14194,0.00081485
0.72918,996,2,-103.36,6.1031,-0.070426,-0.64786,0.046279,0.0038638,0.26846,0.16623,0.090295
1.3274,1004,2,-103.36,5.3043,0.027649,-0.62744,0.024775,0.0015068,-0.14701,-0.14041,-0.075578
0.76006,1012,2,-103.36,4.7769,0.11079,-0.19523,0.014774,0.00064425,-0.52291,-0.29929,0.043309
0.76006,1020,2,-103.36,4.4698,0.12074,0.29717,0.012036,0.00042052,0.44289,0.22101,0.14886
0.76006,1028,2,-103.36,4.5642,0.095722,0.41998,0.014911,0.00062723,0.077392,0.045772,-0.094694
1.9924,1036,2,-103.36,4.9966,0.099807,0.046191,0.01996,0.0011421,-0.47783,-0.28789,-0.027628
0.85375,1044,2,-103.36,5.4514,0.079993,-0.31577,0.028436,0.0020549,0.10657,0.040108,0.024111
0.80113,1052,2,-103.36,5.8551,-0.0090221,-0.26517,0.046359,0.0040326,0.2922,0.19983,0.011476
0.63667,1060,2,-103.36,6.5077,-0.17266,-0.20349,0.06475,0.0069117,-0.076379,0.032085,0.0081439
0.51061,1068,2,-103.36,7.5001,-0.35509,-0.58497,0.10252,0.014356,0.20582,0.11133,-0.017427
0.51305,1076,2,-103.36,8.0686,-0.33528,-1.1998,0.1283,0.017825,-0.078958,-0.077635,-0.058354
0.476,1084,2,-103.36,7.4995,-0.15084,-1.4227,0.085367,0.010618,-0.3558,-0.24222,-0.084781
0.63935,1092,2,-103.36,6.4705,-0.074719,-1.0243,0.0573,0.0053881,0.048827,-0.0245,0.068664
0.80249,1100,2,-103.36,5.9973,-0.070191,-0.43497,0.04888,0.0041847,0.01349,0.042204,0.073415
0.78097,1108,2,-103.36,6.0858,-0.038971,-0.028236,0.051538,0.0045419,0.15044,0.076749,-0.001705
0.70989,1116,2,-103.36,6.2913,-0.0068776,0.084842,0.056011,0.0052138,-0.15474,0.0058692,0.067217
0.6659,1124,2,-103.36,6.3495,0.12923,-0.12006,0.057682,0.0053775,0.50375,0.26826,0.039745
0.73063,1132,2,-103.36,6.0341,0.40496,-0.45367,0.04332,0.0035698,-0.2507,-0.082506,-0.061755
1.0194,1140,2,-103.36,5.4172,0.50796,-0.52445,0.027138,0.0017655,0.0039941,-0.058944,0.011908
1.5998,1148,2,-103.36,5.0387,0.33694,-0.3681,0.020744,0.0011053,-0.11895,-0.09473,-0.037366
0.76006,964,2,-93.516,4.0915,0.26829,0.20793,0.0052061,0.00010223,-0.3519,-0.23004,-0.12656
0.76006,972,2,-93.516,4.3106,0.23988,0.25172,0.0094924,0.00028966,-0.081467,-0.062798,0.12582
0.76006,980,2,-93.516,4.8539,0.1434,0.3327,0.018331,0.00099049,0.30097,0.19883,-0.075672
0.97006,988,2,-93.516,5.5736,0.078629,0.20221,0.039106,0.0030114,0.070546,0.14194,0.00081485
0.80155,996,2,-93.516,5.9712,0.063948,-0.052571,0.049017,0.0041904,0.26846,0.16623,0.090295
0.93359,1004,2,-93.516,5.6774,0.076798,-0.11946,0.035128,0.002621,-0.14701,-0.14041,-0.075578
1.5662,1012,2,-93.516,5.1581,0.098713,-0.18792,0.022121,0.0012991,-0.52291,-0.29929,0.043309
1.2236,1020,2,-93.516,5.1239,0.11363,-0.38248,0.0258,0.0015691,0.44289,0.22101,0.14886
0.98574,1028,2,-93.516,5.4572,0.074078,-0.42125,0.03352,0.002391,0.077392,0.045772,-0.094694
